        datetime    open    high     low   close    MA20  ENE_UP  ENE_LOW     ENE  sell  buy   op  open_price  keep  cash_open  hold  avg_price  cash_left      val
680   2016-11-07   9.867  10.228   9.752  10.113   8.913  10.436    8.556   9.496   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
681   2016-11-08  10.118  10.170   9.987  10.055   9.021  10.585    8.678   9.631   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
682   2016-11-09  10.040  10.123   9.731   9.956   9.128  10.724    8.792   9.758   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
683   2016-11-10  10.139  10.196   9.830  10.155   9.233  10.814    8.865   9.839   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
684   2016-11-11  10.019  10.353   9.935  10.217   9.337  10.930    8.961   9.945   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
685   2016-11-14  10.092  10.296   9.935  10.061   9.403  11.011    9.027  10.019   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
686   2016-11-15  10.061  10.061   9.674   9.883   9.451  11.070    9.075  10.073   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
687   2016-11-16   9.909   9.987   9.611   9.752   9.501  11.074    9.079  10.077   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
688   2016-11-17   9.778   9.836   9.679   9.799   9.558  11.083    9.086  10.085   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
689   2016-11-18   9.820   9.846   9.679   9.778   9.616  11.074    9.079  10.077   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
690   2016-11-21   9.778   9.810   9.700   9.799   9.674  11.039    9.050  10.044   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
691   2016-11-22   9.883   9.904   9.762   9.841   9.730  11.016    9.031  10.023   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
692   2016-11-23   9.893   9.893   9.742   9.830   9.786  11.001    9.019  10.010   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
693   2016-11-24   9.825   9.877   9.778   9.825   9.810  10.965    8.989   9.977   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
694   2016-11-25   9.820   9.841   9.700   9.752   9.839  10.914    8.947   9.930   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
695   2016-11-28   9.700   9.752   8.785   9.250   9.835  10.824    8.873   9.849   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
696   2016-11-29   9.098   9.098   8.534   8.602   9.798  10.682    8.757   9.719   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
697   2016-11-30   8.602   8.889   8.487   8.623   9.744  10.556    8.654   9.605   NaN  NaN  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
698   2016-12-01   8.628   8.811   8.591   8.670   9.691  10.431    8.551   9.491   NaN  1.0  NaN       7.535   1.0    30000.0     0      0.000    30000.0  30000.0
699   2016-12-02   8.732   8.743   8.246   8.670   9.632  10.307    8.450   9.379   NaN  1.0  1.0       8.732   1.0    30000.0     0      0.000    30000.0  30000.0
700   2016-12-05   8.701   8.722   8.387   8.591   9.555  10.173    8.340   9.257   NaN  NaN  1.0       8.701   1.0    30000.0     0      0.000    30000.0  30000.0
701   2016-12-06   8.675   8.701   8.450   8.555   9.480  10.031    8.224   9.127   NaN  NaN  NaN       8.701   1.0    30000.0     0      0.000    30000.0  30000.0
702   2016-12-07   8.570   8.570   8.377   8.544   9.410   9.888    8.106   8.997   NaN  NaN  NaN       8.701   1.0    30000.0     0      0.000    30000.0  30000.0
703   2016-12-08   8.539   8.659   8.419   8.471   9.326   9.738    7.983   8.861   NaN  NaN  NaN       8.701   1.0    30000.0     0      0.000    30000.0  30000.0
704   2016-12-09   8.466   8.874   8.382   8.811   9.255   9.634    7.898   8.766   NaN  1.0  NaN       8.701   1.0    30000.0     0      0.000    30000.0  30000.0
705   2016-12-12   8.863   8.863   8.523   8.523   9.178   9.553    7.831   8.692   NaN  NaN  1.0       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
706   2016-12-13   8.523   8.612   8.262   8.602   9.114   9.553    7.831   8.692   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
707   2016-12-14   8.575   8.654   8.450   8.638   9.059   9.554    7.832   8.693   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
708   2016-12-15   8.633   8.675   8.549   8.602   8.999   9.547    7.827   8.687   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
709   2016-12-16   8.602   8.670   8.403   8.575   8.939   9.536    7.818   8.677   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
710   2016-12-19   8.523   8.565   8.325   8.366   8.867   9.512    7.798   8.655   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
711   2016-12-20   8.366   8.523   8.147   8.262   8.788   9.478    7.770   8.624   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
712   2016-12-21   8.272   8.304   8.147   8.283   8.711   9.449    7.747   8.598   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
713   2016-12-22   8.257   8.293   8.157   8.241   8.632   9.424    7.726   8.575   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
714   2016-12-23   8.262   8.340   8.100   8.194   8.554   9.356    7.670   8.513   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
715   2016-12-26   8.157   8.173   7.791   7.922   8.487   9.288    7.615   8.452   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
716   2016-12-27   7.843   7.948   7.572   7.927   8.454   9.214    7.554   8.384   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
717   2016-12-28   7.843   7.890   7.655   7.828   8.414   9.124    7.480   8.302   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
718   2016-12-29   7.890   7.922   7.791   7.849   8.373   9.041    7.412   8.226   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
719   2016-12-30   7.880   7.927   7.781   7.906   8.335   8.967    7.351   8.159   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
720   2017-01-03   7.948   8.000   7.817   7.896   8.300   8.914    7.308   8.111   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
721   2017-01-04   7.870   7.938   7.755   7.901   8.267   8.874    7.275   8.075   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
722   2017-01-05   7.870   7.922   7.786   7.906   8.235   8.832    7.241   8.037   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
723   2017-01-06   7.833   7.870   7.765   7.807   8.202   8.785    7.202   7.993   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
724   2017-01-09   7.791   7.807   7.545   7.572   8.140   8.715    7.144   7.930   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
725   2017-01-10   7.572   7.817   7.383   7.477   8.088   8.666    7.104   7.885   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
726   2017-01-11   7.451   7.451   7.336   7.404   8.028   8.608    7.057   7.833   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
727   2017-01-12   7.456   8.147   7.404   8.147   8.003   8.642    7.085   7.864   NaN  1.0  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
728   2017-01-13   7.786   8.021   7.608   7.713   7.959   8.628    7.073   7.851   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
729   2017-01-16   7.572   8.000   6.955   7.640   7.912   8.598    7.049   7.823   NaN  1.0  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
730   2017-01-17   7.451   7.660   7.059   7.477   7.868   8.551    7.011   7.781   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
731   2017-01-18   7.352   7.420   7.138   7.138   7.811   8.467    6.941   7.704   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
732   2017-01-19   6.949   6.949   6.426   6.426   7.719   8.303    6.807   7.555   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
733   2017-01-20   6.144   6.510   5.815   6.442   7.629   8.152    6.683   7.417   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
734   2017-01-23   6.280   6.473   6.222   6.432   7.541   8.025    6.579   7.302   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
735   2017-01-24   6.426   6.536   6.222   6.437   7.466   7.910    6.485   7.197   NaN  NaN  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
736   2017-01-25   6.426   6.463   6.369   6.442   7.392   7.802    6.396   7.099   NaN  1.0  NaN       8.863   1.0    30000.0     0      0.000    30000.0  30000.0
737   2017-01-26   6.442   6.484   6.400   6.453   7.323   7.615    6.243   6.929   NaN  NaN  1.0       6.442   1.0    30000.0     0      0.000    30000.0  30000.0
738   2017-02-03   6.453   6.453   6.285   6.453   7.253   7.475    6.128   6.801   NaN  NaN  NaN       6.442   1.0    30000.0     0      0.000    30000.0  30000.0
739   2017-02-06   6.447   6.939   6.432   6.892   7.203   7.391    6.060   6.726   NaN  1.0  NaN       6.442   1.0    30000.0     0      0.000    30000.0  30000.0
740   2017-02-07   6.887   6.960   6.761   6.955   7.156   7.334    6.012   6.673   NaN  NaN  1.0       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
741   2017-02-08   6.866   7.054   6.850   6.955   7.108   7.314    5.996   6.655   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
742   2017-02-09   7.002   7.038   6.902   6.934   7.060   7.369    6.041   6.705   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
743   2017-02-10   6.944   7.007   6.902   6.955   7.017   7.427    6.089   6.758   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
744   2017-02-13   7.028   7.268   6.913   7.111   6.994   7.502    6.151   6.827   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
745   2017-02-14   7.070   7.315   7.059   7.174   6.979   7.584    6.217   6.900   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
746   2017-02-15   7.138   7.294   6.955   6.955   6.957   7.641    6.264   6.953   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
747   2017-02-16   6.902   6.902   6.552   6.709   6.885   7.669    6.287   6.978   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
748   2017-02-17   6.594   6.594   6.254   6.395   6.819   7.662    6.282   6.972   NaN  1.0  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
749   2017-05-18   6.154   6.526   5.804   6.432   6.758   7.611    6.240   6.926   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
750   2017-05-19   6.395   6.526   6.259   6.432   6.706   7.554    6.193   6.873   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
751   2017-05-22   6.432   6.510   6.395   6.437   6.671   7.496    6.145   6.821   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
752   2017-05-23   6.379   6.526   6.374   6.479   6.674   7.446    6.104   6.775   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
753   2017-05-24   6.416   6.557   6.390   6.494   6.676   7.395    6.062   6.729   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
754   2017-05-25   6.536   6.615   6.473   6.541   6.682   7.332    6.011   6.671   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
755   2017-05-26   6.588   6.677   6.500   6.552   6.688   7.263    5.954   6.608   NaN  NaN  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
756   2017-05-31   6.625   6.688   6.510   6.578   6.694   7.221    5.920   6.570   NaN  1.0  NaN       6.887   1.0    30000.0     0      0.000    30000.0  30000.0
757   2017-06-01   6.588   6.615   6.521   6.557   6.700   7.204    5.906   6.555   NaN  NaN  1.0       6.588   1.0    30000.0     0      0.000    30000.0  30000.0
758   2017-06-02   6.557   6.599   6.531   6.578   6.706   7.224    5.922   6.573   NaN  NaN  NaN       6.588   1.0    30000.0     0      0.000    30000.0  30000.0
759   2017-06-05   6.583   6.641   6.541   6.583   6.690   7.241    5.936   6.588   NaN  NaN  NaN       6.588   1.0    30000.0     0      0.000    30000.0  30000.0
760   2017-06-06   6.588   6.625   6.552   6.594   6.672   7.258    5.950   6.604   NaN  NaN  NaN       6.588   1.0    30000.0     0      0.000    30000.0  30000.0
761   2017-06-07   6.609   6.677   6.583   6.677   6.658   7.285    5.972   6.629   NaN  1.0  NaN       6.588   1.0    30000.0     0      0.000    30000.0  30000.0
762   2017-06-08   6.714   6.714   6.656   6.677   6.646   7.307    5.991   6.649   NaN  NaN  1.0       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
763   2017-06-09   6.688   6.996   6.656   6.955   6.646   7.358    6.032   6.695   NaN  NaN  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
764   2017-06-12   7.164   7.247   6.986   7.216   6.651   7.434    6.094   6.764   NaN  NaN  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
765   2017-06-13   7.200   7.582   7.153   7.556   6.670   7.545    6.185   6.865   NaN  NaN  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
766   2017-06-14   7.551   7.666   7.389   7.498   6.697   7.647    6.269   6.958   0.0  NaN  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
767   2017-06-15   7.504   7.540   7.430   7.483   6.736   7.750    6.354   7.052   NaN  NaN  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
768   2017-06-16   7.482   7.530   7.103   7.463   6.789   7.848    6.434   7.141   NaN  NaN  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
769   2017-06-19   8.212   8.212   7.397   7.482   6.842   7.948    6.516   7.232   NaN  NaN  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
770   2017-06-20   7.643   7.643   7.397   7.473   6.894   8.045    6.596   7.320   NaN  NaN  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
771   2017-06-21   7.577   7.577   7.397   7.482   6.946   8.134    6.668   7.401   NaN  NaN  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
772   2017-06-22   7.482   7.530   7.444   7.482   6.996   8.224    6.742   7.483   NaN  NaN  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
773   2017-06-23   7.473   7.558   7.454   7.492   7.046   8.284    6.791   7.538   NaN  NaN  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
774   2017-06-26   7.539   7.539   7.463   7.501   7.094   8.315    6.817   7.566   NaN  NaN  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
775   2017-06-27   7.492   7.795   7.473   7.700   7.151   8.332    6.830   7.581   NaN  1.0  NaN       6.714   1.0    30000.0     0      0.000    30000.0  30000.0
776   2017-06-28   7.700   7.710   7.558   7.558   7.200   8.338    6.836   7.587   NaN  NaN  1.0       7.700   1.0    30000.0     0      0.000    30000.0  30000.0
777   2017-06-29   7.624   7.757   7.567   7.634   7.254   8.355    6.850   7.602   NaN  1.0  NaN       7.700   1.0    30000.0     0      0.000    30000.0  30000.0
778   2017-06-30   7.615   7.767   7.605   7.624   7.307   8.373    6.864   7.618   NaN  NaN  1.0       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
779   2017-07-03   7.672   7.691   7.596   7.643   7.360   8.390    6.879   7.635   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
780   2017-07-04   7.643   7.653   7.577   7.586   7.409   8.403    6.889   7.646   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
781   2017-07-05   7.586   7.681   7.577   7.596   7.455   8.416    6.900   7.658   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
782   2017-07-06   7.662   7.824   7.577   7.662   7.504   8.436    6.916   7.676   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
783   2017-07-07   7.672   7.672   7.539   7.586   7.536   8.446    6.924   7.685   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
784   2017-07-10   7.586   7.634   7.539   7.586   7.554   8.455    6.931   7.693   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
785   2017-07-11   7.586   7.615   7.539   7.558   7.554   8.439    6.919   7.679   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
786   2017-07-12   7.558   7.624   7.539   7.577   7.558   8.442    6.921   7.681   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
787   2017-07-13   7.577   7.710   7.558   7.596   7.564   8.437    6.917   7.677   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
788   2017-07-14   7.596   7.634   7.454   7.501   7.566   8.424    6.906   7.665   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
789   2017-07-17   7.511   7.558   6.923   7.359   7.560   8.393    6.881   7.637   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
790   2017-07-18   7.349   7.549   7.255   7.349   7.554   8.366    6.859   7.612   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
791   2017-07-19   7.349   7.605   7.340   7.530   7.556   8.358    6.852   7.605   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
792   2017-07-20   7.463   7.463   7.017   7.226   7.543   8.311    6.813   7.562   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
793   2017-07-21   7.198   7.311   7.074   7.217   7.529   8.270    6.780   7.525   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
794   2017-07-24   7.236   7.321   7.131   7.217   7.515   8.228    6.746   7.487   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
795   2017-07-25   7.226   7.226   7.046   7.065   7.484   8.174    6.701   7.438   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
796   2017-07-26   7.036   7.141   7.008   7.055   7.458   8.115    6.653   7.384   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
797   2017-07-27   7.055   7.198   6.999   7.036   7.428   8.053    6.602   7.328   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
798   2017-07-28   7.036   7.141   7.017   7.046   7.400   8.003    6.561   7.282   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
799   2017-07-31   7.131   7.198   7.036   7.131   7.374   7.978    6.540   7.259   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
800   2017-08-01   7.131   7.141   6.989   6.999   7.345   7.939    6.508   7.224   NaN  NaN  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
801   2017-08-02   7.036   7.435   6.999   7.264   7.328   7.910    6.485   7.197   NaN  1.0  NaN       7.615   1.0    30000.0     0      0.000    30000.0  30000.0
802   2017-08-03   7.264   7.292   7.103   7.150   7.302   7.901    6.477   7.189   NaN  NaN  1.0       7.264   1.0    30000.0     0      0.000    30000.0  30000.0
803   2017-08-04   7.169   7.454   7.122   7.207   7.283   7.900    6.476   7.188   NaN  1.0  NaN       7.264   1.0    30000.0     0      0.000    30000.0  30000.0
804   2017-08-07   7.198   7.283   7.093   7.255   7.267   7.904    6.480   7.192   NaN  NaN  1.0       7.198   1.0    30000.0     0      0.000    30000.0  30000.0
805   2017-08-08   7.274   7.425   7.150   7.160   7.247   7.914    6.488   7.201   NaN  NaN  NaN       7.198   1.0    30000.0     0      0.000    30000.0  30000.0
806   2017-08-09   7.160   7.368   7.103   7.349   7.236   7.948    6.516   7.232   NaN  1.0  NaN       7.198   1.0    30000.0     0      0.000    30000.0  30000.0
807   2017-08-10   7.321   7.321   7.150   7.274   7.220   7.973    6.537   7.255   NaN  NaN  1.0       7.321   1.0    30000.0     0      0.000    30000.0  30000.0
808   2017-08-11   7.217   7.302   7.055   7.112   7.200   7.981    6.543   7.262   NaN  NaN  NaN       7.321   1.0    30000.0     0      0.000    30000.0  30000.0
809   2017-08-14   7.103   7.179   7.074   7.112   7.188   7.979    6.541   7.260   NaN  NaN  NaN       7.321   1.0    30000.0     0      0.000    30000.0  30000.0
810   2017-08-15   7.103   7.198   7.046   7.093   7.175   7.990    6.550   7.270   NaN  NaN  NaN       7.321   1.0    30000.0     0      0.000    30000.0  30000.0
811   2017-08-16   7.103   7.141   7.008   7.074   7.152   7.969    6.533   7.251   NaN  NaN  NaN       7.321   1.0    30000.0     0      0.000    30000.0  30000.0
812   2017-08-17   7.112   7.236   7.036   7.188   7.150   7.972    6.536   7.254   NaN  NaN  NaN       7.321   1.0    30000.0     0      0.000    30000.0  30000.0
813   2017-08-18   7.198   7.387   7.188   7.292   7.154   7.982    6.544   7.263   NaN  1.0  NaN       7.321   1.0    30000.0     0      0.000    30000.0  30000.0
814   2017-08-21   7.311   7.729   7.245   7.719   7.179   8.033    6.586   7.309   NaN  NaN  1.0       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
815   2017-08-22   7.719   7.757   7.492   7.520   7.202   8.073    6.618   7.346   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
816   2017-08-23   7.501   7.624   7.359   7.492   7.224   8.090    6.632   7.361   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
817   2017-08-24   7.567   7.738   7.492   7.558   7.250   8.121    6.658   7.389   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
818   2017-08-25   7.634   8.117   7.605   8.080   7.301   8.228    6.746   7.487   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
819   2017-08-28   7.966   8.127   7.871   8.099   7.350   8.337    6.835   7.586   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
820   2017-08-29   8.108   8.155   7.871   7.975   7.399   8.436    6.916   7.676   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
821   2017-08-30   7.975   8.336   7.767   8.184   7.445   8.559    7.017   7.788   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
822   2017-08-31   8.099   8.867   8.023   8.677   7.521   8.725    7.153   7.939   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
823   2017-09-01   8.677   9.369   8.535   8.980   7.610   8.911    7.305   8.108   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
824   2017-09-04   8.924   9.075   8.630   8.677   7.681   9.018    7.393   8.205   0.0  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
825   2017-09-05   8.961   9.018   8.639   8.696   7.758   9.149    7.500   8.324   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
826   2017-09-06   8.544   8.800   8.516   8.715   7.826   9.284    7.611   8.448   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
827   2017-09-07   8.753   8.753   8.544   8.554   7.890   9.395    7.702   8.549   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
828   2017-09-08   8.630   8.753   8.573   8.743   7.971   9.468    7.762   8.615   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
829   2017-09-11   8.705   8.848   8.630   8.819   8.057   9.548    7.828   8.688   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
830   2017-09-12   8.867   9.236   8.705   8.715   8.138   9.630    7.895   8.763   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
831   2017-09-13   8.677   8.686   8.478   8.535   8.211   9.669    7.927   8.798   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
832   2017-09-14   8.525   8.649   8.345   8.430   8.273   9.641    7.904   8.773   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
833   2017-09-15   8.374   8.525   8.250   8.411   8.329   9.578    7.852   8.715   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
834   2017-09-18   8.411   8.468   8.345   8.374   8.362   9.545    7.825   8.685   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
835   2017-09-19   8.535   8.677   8.165   8.260   8.399   9.497    7.786   8.642   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
836   2017-09-20   8.269   8.317   7.918   8.032   8.426   9.421    7.723   8.572   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
837   2017-09-21   8.061   8.136   7.871   7.909   8.443   9.350    7.665   8.507   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
838   2017-09-22   7.814   8.023   7.795   7.890   8.434   9.254    7.587   8.420   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
839   2017-09-25   7.880   8.070   7.805   7.928   8.425   9.155    7.506   8.330   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
840   2017-09-26   7.928   8.042   7.890   7.994   8.426   9.075    7.440   8.258   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
841   2017-09-27   7.880   8.080   7.880   7.947   8.414   9.010    7.386   8.198   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
842   2017-09-28   7.966   8.184   7.814   8.108   8.386   8.974    7.357   8.166   NaN  NaN  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
843   2017-09-29   8.080   8.497   8.080   8.459   8.360   8.980    7.362   8.171   NaN  1.0  NaN       7.311   1.0    30000.0     0      0.000    30000.0  30000.0
844   2017-10-09   8.430   8.516   8.355   8.440   8.348   8.988    7.368   8.178   NaN  NaN  1.0       8.430   1.0    30000.0     0      0.000    30000.0  30000.0
845   2017-10-10   8.961   8.961   8.336   8.364   8.331   8.999    7.377   8.188   NaN  NaN  NaN       8.430   1.0    30000.0     0      0.000    30000.0  30000.0
846   2017-10-11   8.345   8.487   8.089   8.231   8.307   9.021    7.396   8.208   NaN  NaN  NaN       8.430   1.0    30000.0     0      0.000    30000.0  30000.0
847   2017-10-12   8.260   8.298   8.089   8.241   8.292   9.058    7.426   8.242   NaN  NaN  NaN       8.430   1.0    30000.0     0      0.000    30000.0  30000.0
848   2017-10-13   8.279   8.620   8.269   8.430   8.276   9.118    7.475   8.296   NaN  1.0  NaN       8.430   1.0    30000.0     0      0.000    30000.0  30000.0
